Customer,Ticket Price ex VAT,Number of Travellers,Total Cost ex VAT,Ticket Type,Ticket Single or Return,Travel Class,Travel Date,Miles Travelled,Journey Start Point,Journey Finish Point,Air Carrier
Met Office,62.46,1,62.46,Ticket,Return,ECONOMY,24-11-2011,633,BRISTOL,EDINBURGH,EASYJET
Met Office,62.46,1,62.46,Ticket,Return,ECONOMY,24-11-2011,633,BRISTOL,EDINBURGH,EASYJET
Met Office,60.24,1,60.24,Ticket,Single,ECONOMY,24-11-2011,874,LONDON - LGW,ROME,EASYJET
Met Office,40.5,1,40.5,Ticket,Single,ECONOMY,24-11-2011,700,BOLOGNA,LONDON - LGW,EASYJET
Met Office,251.9,1,251.9,Ticket,Return,ECONOMY,25-11-2011,1777,BRISTOL,VIENNA,SN BRUSSELS AIRLINES
Met Office,194.03,1,194.03,Ticket,Return,ECONOMY,25-11-2011,564,EDINBURGH,LERWICK,AIR ASIA
Met Office,604.43,1,604.43,Ticket,Return,ECONOMY,26-11-2011,10707,LONDON - LHR,SAN FRANCISCO,BRITISH AIRWAYS
Met Office,291.9,1,291.9,Ticket,Return,ECONOMY,26-11-2011,805,ABERDEEN,BRISTOL,EASTERN AIRWAYS
Met Office,984.93,1,984.93,Ticket,Return,ECONOMY,27-11-2011,12741,LONDON - LHR,CAPE TOWN,BRITISH AIRWAYS
Met Office,581.53,1,581.53,Ticket,Single,ECONOMY,27-11-2011,3667,LONDON - LHR,WASHINGTON,VIRGIN ATLANTIC
Met Office,581.53,1,581.53,Ticket,Single,ECONOMY,27-11-2011,3667,LONDON - LHR,WASHINGTON,VIRGIN ATLANTIC
Met Office,89.3,1,89.3,Ticket,Single,ECONOMY,27-11-2011,898,ROME,LONDON - LHR,BRITISH AIRWAYS
Met Office,43.49,1,43.49,Ticket,Single,ECONOMY,27-11-2011,229,EXETER,LEEDS,AIR ASIA
Met Office,-984.93,-1,-984.93,Ticket,Return,ECONOMY,27-11-2011,-12741,LONDON - LHR,CAPE TOWN,BRITISH AIRWAYS
Met Office,914.03,1,914.03,Ticket,Return,ECONOMY,28-11-2011,11903,LONDON - LHR,DURBAN,SOUTH AFRICAN AIRWAYS
Met Office,501.93,1,501.93,Ticket,Return,ECONOMY,28-11-2011,10944,LONDON - LHR,SAN DIEGO,BRITISH AIRWAYS
Met Office,611.33,1,611.33,Ticket,Return,ECONOMY,30-11-2011,9356,LONDON - LHR,NAIROBI,KENYA AIRWAYS
Met Office,467.33,1,467.33,Ticket,Return,ECONOMY,30-11-2011,10707,LONDON - LHR,SAN FRANCISCO,BRITISH AIRWAYS
Met Office,142.28,1,142.28,Ticket,Return,ECONOMY,30-11-2011,1935,BRISTOL,ROME,EASYJET
Met Office,129.19,1,129.19,Ticket,Return,ECONOMY,30-11-2011,812,LONDON - LHR,FRANKFURT,LUFTHANSA
Met Office,126.69,1,126.69,Ticket,Return,ECONOMY,30-11-2011,980,LONDON - LHR,ZURICH,SWISS AIRLINES
Met Office,467.33,1,467.33,Ticket,Return,ECONOMY,01-12-2011,10707,LONDON - LHR,SAN FRANCISCO,BRITISH AIRWAYS
Met Office,116,1,116,Ticket,Single,ECONOMY,01-12-2011,1009,WASHINGTON - NATIONAL,OMAHA,MISC SUPPLIERS
Met Office,116,1,116,Ticket,Single,ECONOMY,01-12-2011,1009,WASHINGTON - NATIONAL,OMAHA,MISC SUPPLIERS
Met Office,159.6,1,159.6,Ticket,Return,ECONOMY,02-12-2011,1217,LONDON - LHR,COPENHAGEN,BRITISH AIRWAYS
Met Office,159.6,1,159.6,Ticket,Return,ECONOMY,02-12-2011,1217,LONDON - LHR,COPENHAGEN,BRITISH AIRWAYS
Met Office,159.6,1,159.6,Ticket,Return,ECONOMY,02-12-2011,1217,LONDON - LHR,COPENHAGEN,BRITISH AIRWAYS
Met Office,70.3,1,70.3,Ticket,Single,ECONOMY,02-12-2011,331,LONDON - LHR,EDINBURGH,BRITISH AIRWAYS
Met Office,-70.3,-1,-70.3,Ticket,Single,ECONOMY,02-12-2011,-331,LONDON - LHR,EDINBURGH,BRITISH AIRWAYS
Met Office,905.53,1,905.53,Ticket,Return,ECONOMY,03-12-2011,21013,LONDON - LHR,MELBOURNE,QANTAS
Met Office,236.44,1,236.44,Ticket,Return,ECONOMY,03-12-2011,1067,BRISTOL,HANOVER,KLM
Met Office,592.93,1,592.93,Ticket,Return,ECONOMY,05-12-2011,10707,LONDON - LHR,SAN FRANCISCO,CONTINENTAL AIRLINES
Met Office,482.93,1,482.93,Ticket,Return,ECONOMY,05-12-2011,10707,LONDON - LHR,SAN FRANCISCO,CONTINENTAL AIRLINES
Met Office,1194.93,1,1194.93,Ticket,Return,ECONOMY,06-12-2011,11134,LONDON - LHR,LOS ANGELES,VIRGIN ATLANTIC
Met Office,161.3,1,161.3,Ticket,Return,ECONOMY,06-12-2011,1944,LONDON - LHR,LISBON,BRITISH AIRWAYS
Met Office,133.27,1,133.27,Ticket,Return,ECONOMY,06-12-2011,1935,BRISTOL,ROME,EASYJET
Met Office,220.35,1,220.35,Ticket,Return,ECONOMY,18-12-2011,2439,LARNACA,LARNACA,BRITISH AIRWAYS
Met Office,220.35,1,220.35,Ticket,Return,ECONOMY,18-12-2011,2439,LARNACA,LARNACA,BRITISH AIRWAYS
Met Office,29.75,1,29.75,Ticket,Return,ECONOMY,18-12-2011,0,LARNACA,LARNACA,BRITISH AIRWAYS
Met Office,29.75,1,29.75,Ticket,Return,ECONOMY,18-12-2011,0,LARNACA,LARNACA,BRITISH AIRWAYS
Met Office,520.22,1,520.22,Ticket,Return,ECONOMY,19-12-2011,4391,LONDON - LHR,CAIRO,INDIGO
